id,file,title,lead,bert_base_dutch_cased_finetuned_snli_label,bert_base_dutch_cased_finetuned_snli_positief,bert_base_dutch_cased_finetuned_snli_negatief,robbert_v2_dutch_finetuned_snli_label,robbert_v2_dutch_finetuned_snli_positief,robbert_v2_dutch_finetuned_snli_negatief,robbertje_dutch_finetuned_snli_label,robbertje_dutch_finetuned_snli_positief,robbertje_dutch_finetuned_snli_negatief
128,Bericht 128_Nieuwe behandeling blaaskanker_ meer overlevingskans.pdf,Nieuwe behandeling blaaskanker: meer overlevingskans,"De afgelopen vier decennia werd uitgezaaide blaaskanker behandeld met chemotherapie. De resultaten waren
beperkt, vertelt Michiel van der Heijden, medisch oncoloog van het Antoni van Leeuwenhoek (AVL) in Amsterdam
en betrokken bij twee belangrijke studies die gisteren in Madrid werden gepresenteerd. ,,De overlevingskans met uitgezaaide blaaskanker is, bij de huidige mogelijkheden, laag.",positief,0.6662617647631153,0.33373823523688484,positief,0.718455046415329,0.281544953584671,negatief,0.4068938976279284,0.5931061023720716
144,Bericht 144_Beter leven _ex-_ kankerpati_nten.pdf,Beter leven (ex-) kankerpatiënten,"UMCG ontvangt 6,6 miljoen euro voor onderzoek
Het onderzoek moet behandeling en het leven van (ex-)kankerpatiënten verbeteren. Het geld is afkomstig van
KWF Kankerbestrijding. Dat verdeelt in totaal 26 miljoen euro (van donateurs) over 31 nieuwe kankeronderzoeken
in het land.",positief,0.7565574236387483,0.24344257636125166,positief,0.871397014449229,0.12860298555077104,negatief,0.44154253602027893,0.5584574639797211
146,Bericht 146_Eigen afweer strijdt tegen kanker.pdf,Eigen afweer strijdt tegen kanker,"Immuuntheraptie is hoop voor de toekomst
Hij is een prototype van een gedreven onderzoeker. Hij denkt het liefst twee stappen vooruit, is volhardend,
ongeduldig en trots op wat hij heeft bereikt en nog zal bereiken. Christian Blank, professor doctor, geldt als een
autoriteit op het gebied van immuuntherapie, een behandeling die ervoor zorgt dat het menselijk lichaam een zo
optimaal mogelijk afweersysteem heeft om kankercellen te vernietigen.",positief,0.6390164348163108,0.3609835651836893,positief,0.7260192231961871,0.2739807768038129,negatief,0.433030416095773,0.566969583904227
149,Bericht 149_Maag-slokdarmkanker nu beter te behandelen.pdf,Maag-slokdarmkanker nu beter te behandelen,"Patiënten met maag-slokdarmkanker hebben baat bij een nieuwe vorm van behandeling. Het gaat om het
combineren van immuuntherapie met chemotherapie vóór de operatie. Bij een groot deel van de patiënten slinkt of
verdwijnt de tumor.",positief,0.6988036925812222,0.30119630741877784,positief,0.7568036749168305,0.24319632508316952,negatief,0.42661163676205105,0.573388363237949
152,Bericht 152_Radboudumc krijgt kliniek voor ______experimentele kankermedicijnen (1).PDF,Radboudumc krijgt kliniek voor â€ƒâ€‚experimentele kankermedicijnen,"Het Radboudumc in Nijmegen start eind deze maand met een speciale kliniek voor patiënten met kanker waar
reguliere behandelingen niet meer bij helpen. Ze krijgen er de nieuwste medicijnen, die nog experimenteel zijn. ,,We willen de middelen van morgen vandaag al aanbieden"", zegt Carla van Herpen, hoogleraar Rare Cancers
(zeldzame kankers) van de Radboud Universiteit en oncoloog bij het Radboudumc.",positief,0.70690162873217,0.29309837126783,positief,0.7573068442084088,0.24269315579159123,positief,0.5299893617630005,0.4700106382369995
157,Bericht 157_Geld is een perverse prikkel_ (1).PDF,'Geld is een perverse prikkel',"Medische klokkenluider Jim Reekers
Artsen verwijderen jaarlijks ongeveer zeshonderd baarmoeders terwijl dat niet nodig is, omdat er een goedkoper
alternatief voor de behandeling van vleesbomen bestaat. Ook andere operaties zijn vaak onnodig. ,,Geld is de
meest perverse prikkel in de gezondheidszorg, en dat leidt tot misschien wel 30 procent onnodige medische
ingrepen per jaar'', zegt Jim Reekers, emeritus-hoogleraar interventieradiologie.",positief,0.582817139019776,0.4171828609802239,positief,0.5903537285969578,0.4096462714030421,negatief,0.4485295192296086,0.5514704807703914
160,Bericht 160_Mutatie geeft therapie meer grip op tumor.pdf,Mutatie geeft therapie meer grip op tumor,"Onderzoek bij muizen biedt uitzicht op een genetische test die bij kankerpatiënten kan voorspellen of
immuuntherapie zal aanslaan. VOLLEDIGE TEKST:
Tumorcellen met bepaalde veranderingen in het dna van hun mitochondriën, de energiefabrieken van een cel, zijn
2,5 keer gevoeliger voor immuuntherapie. Dat wijst onderzoek uit bij muizen die huidkanker kregen na
transplantatie met kankercellen.",positief,0.7513078119098215,0.2486921880901784,positief,0.7511610562408415,0.2488389437591584,negatief,0.4399315924801781,0.5600684075198219
166,Bericht 166_De waar-vraag.pdf,De waar-vraag,"De week in wetenschap
Het was bij toeval dat de ziekte aan het licht kwam, bij behandeling van een vergrote prostaat; maar prostaatkanker
was het niet, aldus Buckingham Palace deze week. Dus kwamen de speculaties los. Welke kankersoort kan het zijn, die men bij koning Charles heeft vastgesteld?",positief,0.6226782202720642,0.3773217797279358,positief,0.7342599321662094,0.26574006783379056,negatief,0.4456252319233237,0.5543747680766762
168,Bericht 168_Hoe dodelijk is kanker_ Is de ziekte erfelijk_.pdf,Hoe dodelijk is kanker? Is de ziekte erfelijk?,"Antwoorden op lezersvragen
Eric Reijnen Rutten
Nijmegen
Voor welke vormen van kanker zijn er experimentele medicijnen/behandelingen? Daar is moeilijk een volledig antwoord op te geven. Alleen al bij het Radboudumc zijn er tientallen studies waaraan
meegedaan kan worden.",positief,0.6541169186788347,0.3458830813211652,positief,0.6002491362993425,0.39975086370065743,negatief,0.44865413434962953,0.5513458656503705
177,Bericht 177_Nieuwe medicatie tegen kanker valt vaak fors tegen.pdf,Nieuwe medicatie tegen kanker valt vaak fors tegen,"Om de haverklap komen er nieuwe middelen tegen kanker beschikbaar. De onderzoeksresultaten zijn vaak
veelbelovend en als het medicijn dan ook nog veilig blijkt, komt het in veel landen op de markt. Meestal tegen een
zeer hoge vergoeding.",positief,0.6515625697084064,0.3484374302915936,positief,0.6406623405024464,0.3593376594975536,negatief,0.3697445606574943,0.6302554393425057
178,Bericht 178_De kankerbehandeling als Oudejaarsloterij.pdf,De kankerbehandeling als Oudejaarsloterij,"Vroeger was het voor ons zorgverleners eenvoudig, zegt Eric Geijteman, internist-oncoloog in het Rotterdamse
ErasmusMC. Geijteman doet onderzoek naar de zorg aan het einde van het leven. ""Als de conditie van iemand
met uitgezaaide kanker achteruitging, dan wisten we dat die patiënt op afzienbare termijn zou overlijden.",positief,0.6308997751650047,0.36910022483499527,positief,0.6888351245893108,0.31116487541068916,negatief,0.421804437430129,0.5781955625698709
181,Bericht 181_Ik wilde geen Albert Schweitzer zijn_ (1).PDF,'Ik wilde geen Albert Schweitzer zijn',"Het ideaal: Wilbert Bannenberg, consultant en activist
Midden in het tropisch regenwoud, op zo'n tweehonderd kilometer van de Ghanese hoofdstad Accra, staat een
ziekenhuis van de katholieke missie, waar in 1975 maar één dokter werkt, terwijl zich dagelijks driehonderd
patiënten aandienen. Als stagiair moet een Nederlandse, vierdejaars student geneeskunde samen met lokale
verpleegkundigen een eerste schifting aanbrengen. 'Ik kreeg per patiënt 45 seconden voor de diagnose.",positief,0.6659079101664258,0.33409208983357414,positief,0.5566421259645642,0.4433578740354358,negatief,0.42607865773541737,0.5739213422645826
182,Bericht 182_Soms loont even afwachten bij kanker.pdf,Soms loont even afwachten bij kanker,"Oncologie De-escalatie
Na 227 chemopillen en 28 bestralingen was de tumor van Harrie Keusters zoek. In het voorjaar van 2013 was bij
hem endeldarmkanker vastgesteld. Op een 'rotplek', had de chirurg er meteen maar bij gezegd: vlak bij de
prostaat, in de buurt van centrale zenuwbanen.",positief,0.6712712662889213,0.32872873371107875,positief,0.6258738429198891,0.3741261570801108,negatief,0.4071353077888489,0.5928646922111511
200,Bericht 200_We overwinnen meer ziektes_.pdf,'We overwinnen meer ziektes',"Meer chronisch zieken, maar artsen hebben hoop voor de toekomst
Voor welke ziektes zijn we het bangst en is dat terecht? Dat was vroeger zeker kanker, zegt huisarts Tamara de Weijer. De laatste jaren merkt ze dat die angst wat is
afgenomen.",positief,0.7137772406792554,0.2862227593207446,positief,0.6726246572949697,0.32737534270503027,negatief,0.46629531877669705,0.533704681223303
226,Bericht 226_Veelvraatcellen_ krikken afweer op om kanker aan te pakken.pdf,'Veelvraatcellen' krikken afweer op om kanker aan te pakken,"Onderzoekers van het Leids Universitair Medisch Centrum hebben ontdekt hoe de natuurlijke afweer van het
menselijke lichaam veel effectiever kan worden ingezet tegen kanker. Sleutel is het mobiliseren van speciale
veelvraatcellen, zogenoemde macrofagen. Tot nog toe werd aangenomen dat deze macrofagen juist bestreden moesten worden bij immuuntherapie.",positief,0.7113568892782437,0.2886431107217563,positief,0.7516230530067357,0.2483769469932643,negatief,0.46978095879966225,0.5302190412003378
227,Bericht 227_Immuuntherapie v__r operatie huidkanker levert meer op.pdf,Immuuntherapie vóór operatie huidkanker levert meer op,"Onderzoek van het Antoni van Leeuwenhoek laat zien dat 59 procent van de patiënten die in deze volgorde werden
behandeld, geen enkele nabehandeling meer nodig had. Na een jaar was 84 procent van de succesvol behandelde
patiënten ook nog steeds tumorvrij. Dat is een aanmerkelijk hoger percentage dan in de controlegroep die de
standaardbehandeling kreeg (57 procent).",positief,0.7221422085899633,0.27785779141003675,positief,0.7068477513819676,0.29315224861803235,negatief,0.40460827040753305,0.5953917295924669
229,Bericht 229_Tumorvrij bij huidkanker_ _Baanbrekend_ onderzoek door immuuntherapie v__r in plaats van na operati.pdf,Tumorvrij bij huidkanker; 'Baanbrekend' onderzoek door immuuntherapie vóór in plaats van na operatie te,"'Baanbrekend' onderzoek door immuuntherapie vóór in plaats van na operatie te geven
Amsterdam
Immuuntherapie vóór een operatie kan ervoor zorgen dat mensen met uitgezaaide huidkanker weer tumorvrij
worden en blijven. Dat blijkt uit 'baanbrekend onderzoek' van het Antoni van Leeuwenhoek ziekenhuis. ,,Bij 59 procent van de patiënten was de tumor bijna volledig of compleet verdwenen"", zegt onderzoeksleider
Christian Blank.",positief,0.6506234803200697,0.3493765196799303,positief,0.5477293565764941,0.45227064342350587,negatief,0.4849036940989676,0.5150963059010323
230,Bericht 230_Immuuntherapie v__r operatie uitgezaaide huidkanker biedt veelbelovende resultaten.pdf,Immuuntherapie vóór operatie uitgezaaide huidkanker biedt veelbelovende resultaten,"Van de ruim tweehonderd patiënten met een melanoom die voor de operatie immuuntherapie kregen, was na
een jaar nog 84 procent kankervrij, tegen 57 procent in de groep die na de operatie werd behandeld. De patiënten
die meteen immuuntherapie kregen, hadden maar twee kuren nodig, terwijl de standaardbehandeling na de
operatie uit acht tot twaalf kuren bestaat. 'Dat scheelt ook nog eens bijwerkingen en geld', laat onderzoeksleider Christian Blank weten vanuit Chicago, waar
hij zondag de onderzoeksresultaten presenteerde op het ASCO, het belangrijkste internationale oncologiecongres.",positief,0.6862159843540687,0.31378401564593134,positief,0.6862372242855443,0.31376277571445566,positief,0.5693102589173222,0.43068974108267777
232,Bericht 232_Succesvolle behandeling is nog niet beschikbaar.pdf,Succesvolle behandeling is nog niet beschikbaar,"Patiënten met uitgezaaide huidkanker hebben in de meeste gevallen baat bij immuuntherapie vóórdat ze worden
geopereerd. Dat blijkt uit onderzoek van het Antoni van Leeuwenhoekziekenhuis. Nadeel: de behandeling is nu
nog niet beschikbaar.",positief,0.5983613045170186,0.40163869548298137,positief,0.6720485883954768,0.3279514116045231,negatief,0.42859336733818054,0.5714066326618195
233,Bericht 233_Het voelde alsof ik in een slechte film zat__ interview Astrid Nollen had uitgezaaide melanoom en (1).PDF,'Het voelde alsof ik in een slechte film zat'; interview Astrid Nollen had uitgezaaide melanoom en nog kort te,"interview Astrid Nollen had uitgezaaide melanoom en nog kort te leven
Astrid Nollen uit Bussum is halverwege de dertig en moeder van drie jonge kinderen als ze een verwoestende
uitslag krijgt. Ze heeft uitgezaaide melanoom. ,,Ik had vier tumoren in mijn hoofd, zestien uitzaaiingen in mijn lijf
en een levensverwachting van nog twee tot vier maanden.",positief,0.5433338448957546,0.45666615510424535,negatief,0.45388108491897583,0.5461189150810242,negatief,0.42026400517967255,0.5797359948203274
235,Bericht 235_Korte immuuntherapie v__r operatie succesvol bij bepaalde vorm darmkanker.pdf,Korte immuuntherapie vóór operatie succesvol bij bepaalde vorm darmkanker,"De resultaten verschijnen donderdag in vakblad NEJM. Het is voor de tweede keer in een week tijd dat
Nederlandse artsen aantonen dat het veel beter is om kankerpatiënten meteen immuuntherapie te geven, al voor
de operatie. Dan zit de tumor immers nog in het lichaam, staat het immuunsysteem paraat en kan een extra zetje
de immuuncellen stimuleren.",positief,0.7332980058633616,0.2667019941366384,positief,0.7915675004061693,0.20843249959383064,negatief,0.48396647767397316,0.5160335223260268
236,Bericht 236_Ik ben mijn artsen ontzettend dankbaar__ Dankzij immuuntherapie van darmkanker genezen Anne Rog-De.pdf,'Ik ben mijn artsen ontzettend dankbaar'; Dankzij immuuntherapie van darmkanker genezen Anne Rog-De,"Dankzij immuuntherapie van darmkanker genezen Anne Rog-De Graaf kan weer genieten van het leven
De resultaten zijn baanbrekend: bij alle 111 darmkankerpatiënten die onderzoeker Myriam Chalabi behandelde met
immuuntherapie, is de ziekte niet teruggekomen. Anne Rog-De Graaf deed mee aan de studie en vertelt haar
succesverhaal. ,,Waanzinnig dat ik met zo'n korte behandeling helemaal schoon ben.""
'Ik ga het niet redden', dacht Anne Rog-de Graaf (35) toen ze eind 2021 hoorde dat ze darmkanker had.",positief,0.7419464665071229,0.2580535334928771,positief,0.7215496634159553,0.2784503365840447,positief,0.5407910413130568,0.4592089586869432
238,Bericht 238_Doorbraak onderzoek darmkanker (1).PDF,Doorbraak onderzoek darmkanker,"AMSTERDAM - De genezing van darmkanker is weer een stapje dichterbij. Uit recent onderzoek van het Antoni
van Leeuwenhoek (AVL) blijkt dat immuuntherapie heel efficiënt werkt tegen een specifiek type van deze ziekte, die
jaarlijks 1800 mensen treft. Alle 111 patiënten die deelnamen aan de studie zijn nu kankervrij.",positief,0.6171025424454222,0.38289745755457777,positief,0.7052999647051086,0.2947000352948914,negatief,0.4136070527314357,0.5863929472685643
239,Bericht 239_Doorbraak in darmkankeronderzoek.pdf,Doorbraak in darmkankeronderzoek,"Interview Myriam Chalabi internist-oncoloog
Een experimentele immuunbehandeling blijkt zeer effectief tegen een bepaalde vorm van darmkanker. VOLLEDIGE TEKST:
Collectief hapten de kankeronderzoekers in de grote congreszaal in Parijs naar adem, in 2022, toen
kankeronderzoeker Myriam Chalabi de grafiek met de resultaten van haar studie naar een nieuwe behandeling
tegen een vorm van darmkanker tevoorschijn haalde. Bij álle 107 patiënten was de tumor geslonken, bleek na een
operatie, bij 95 procent maar liefst tot minder dan een tiende van de tumor.",positief,0.6323353666506886,0.36766463334931154,positief,0.5709907803542491,0.42900921964575084,negatief,0.41040134076161605,0.589598659238384
245,Bericht 245_In de basisverzekering_ Borstkankertherapie.pdf,In de basisverzekering; Borstkankertherapie,"Immunotherapie pembrolizumab voor vrouwen met borstkanker wordt, als het aan het Zorginstituut ligt, binnenkort
vergoed vanuit de basisverzekering. Jonge vrouwen met borstkanker hebben mogelijk een hogere
overlevingskans als ze vóór hun operatie behandeld worden met deze therapie. Hoewel het wetenschappelijk
bewijs nog niet sluitend is, zien experts waarde in de therapie.",positief,0.7197254280619567,0.2802745719380433,positief,0.6506713257054675,0.3493286742945325,positief,0.5005343854427338,0.49946561455726624
248,Bericht 248_Kunnen we onze medicijnen wel vertrouwen_.pdf,Kunnen we onze medicijnen wel vertrouwen?,"Europees Geneesmiddelenagentschap
Oncoloog Anneke Westermann was 'door het dolle heen' toen in 2016 het medicijn Lartruvo op de markt kwam. ""Het zou de vooruitzichten voor mensen met weke-delenkanker, zoals tumoren in de spieren of bloedvaten,
aanzienlijk verbeteren. Het idee was dat ze er maanden tot jaren langer door zouden leven"", zegt Westermann,
inmiddels met pensioen maar destijds werkzaam in het Amsterdam UMC.",positief,0.7032836943293193,0.29671630567068086,positief,0.662691742181778,0.33730825781822205,positief,0.500320859576443,0.499679140423557
255,Bericht 255_Uitzaaiende tumoren kapen hun hele omgeving_  Kanker Een tumor is een complex mini-orgaantje dat zi.pdf,Uitzaaiende tumoren kapen hun hele omgeving; Kanker Een tumor is een complex mini-orgaantje dat zichzelf,"Kankergeneeskunde Tumoren die uitzaaien zijn nauwelijks te genezen en zijn de belangrijkste doodsoorzaak van
kankerpatiënten. Nieuw onderzoek laat zien dat tumoren hun omgeving naar hun hand zetten. VOLLEDIGE TEKST:
Voor het eerst kunnen onderzoekers live onder de microscoop volgen hoe een tumor zich uitzaait.",positief,0.6266686022281647,0.3733313977718353,positief,0.7206450131280102,0.27935498687198984,negatief,0.41641521200022813,0.5835847879997718
256,Bericht 256_Beloftevolle behandeling kanker niet vergoed.pdf,Beloftevolle behandeling kanker niet vergoed,"door Klaartje Bax
Amsterdam - Vrouwen met borstkanker kunnen voorlopig nog niet voor hun operatie behandeld worden met
immunotherapie pembrolizumab. Dat heeft zorgminister Pia Dijkstra besloten. Ze wijkt daarmee af van het advies
van het Zorginstituut.",positief,0.5092333607377749,0.49076663926222497,positief,0.5746564347351122,0.4253435652648878,negatief,0.3940643629805948,0.6059356370194052
261,Bericht 261_Medicijn baarmoeder- kanker in basispakket__ Positief advies zorginstituut.pdf,'Medicijn baarmoeder- kanker in basispakket'; Positief advies zorginstituut,"Positief advies zorginstituut
UTRECHT - Een nieuw medicijn tegen baarmoederkanker verdient het volgens Zorginstituut Nederland om te
worden opgenomen in het basispakket van de zorgverzekering. Het instituut heeft positief geadviseerd aan
minister Agema (Volksgezondheid). Het medicijn dostarlimab (merknaam Jemperli) vergroot in combinatie met
chemotherapie de overlevingskans van vrouwen met gevorderde of terugkerende baarmoederkanker aanzienlijk.",positief,0.5436592860120322,0.45634071398796777,positief,0.6267879686184987,0.3732120313815013,negatief,0.4719236111054117,0.5280763888945883
262,Bericht 262_Kankerpati_nt heeft nu meer overlevingskans dan begin deze eeuw.pdf,Kankerpatiënt heeft nu meer overlevingskans dan begin deze eeuw,"Wie tegenwoordig de diagnose kanker krijgt, heeft aanzienlijk meer kans dat te overleven dan twintig jaar geleden. Dat blijkt uit nieuwe cijfers die het Integraal Kankercentrum Nederland (IKNL) maandag publiceerde. Het komt
onder meer door nieuwe behandelingen en vroege opsporing.",positief,0.7181168901740888,0.28188310982591125,positief,0.6406091153254249,0.35939088467457514,negatief,0.4048885792112819,0.595111420788718
271,Bericht 271_Beschikbaarheid van dure_ levensreddende medicatie is in gevaar.pdf,"Beschikbaarheid van dure, levensreddende medicatie is in gevaar","De NZA maakt zich zorgen over gebrek aan tegenmacht van de verzekeraars, schrijven Adriaan Bins en Britt
Suelmann. Maar de tegenmacht van de patiënt dan? VOLLEDIGE TEKST:
De roep om transparantie is overal te horen in de samenleving.",positief,0.5038742885472738,0.4961257114527262,negatief,0.41058806403681847,0.5894119359631815,negatief,0.4363238360006578,0.5636761639993422
287,Bericht 287_Immuuntherapie prostaatkanker bij groep succesvol.pdf,Immuuntherapie prostaatkanker bij groep succesvol,"Immuuntherapie tegen prostaatkanker werkt opmerkelijk goed bij mannen die een bepaalde genetische afwijking
hebben. Dat blijkt uit onderzoek van het Radboudumc in Nijmegen. Oncoloog Niven Mehra pleit er naar aanleiding
van de uitkomsten van dat onderzoek voor om vroeg in het ziekteproces naar het dna van de tumor te kijken.",positief,0.6926261782646179,0.3073738217353821,positief,0.7208490766833047,0.2791509233166953,negatief,0.46797601037789494,0.5320239896221051
296,Bericht 296_In de zorg zijn we te lief voor elkaar_ zo komen we er niet_.pdf,"'In de zorg zijn we te lief voor elkaar, zo komen we er niet'","Gezondheidszorg: Sjaak Wijma
Denk je, vraagt Sjaak Wijma aan het eind van het gesprek, dat ik in de 25 jaar dat ik gynaecoloog was, me ooit
zorgen heb gemaakt waaraan ik het geld uitgaf? Om meteen zelf het antwoord te geven: 'Never.'
Deze week zwaait hij af als bestuursvoorzitter van Zorginstituut Nederland, waaraan hij de laatste acht jaar leiding
gaf. Deze organisatie bepaalt welke behandelingen en medicijnen worden vergoed vanuit het basispakket van de
zorgverzekering.",positief,0.6414753701537637,0.3585246298462363,positief,0.6028733849525452,0.39712661504745483,positief,0.5398005843162537,0.46019941568374634
300,Bericht 300_Doodgaan is geen optie__ behandeling zou leven van topatleet Jeroen Reesen _39_ kunnen redden_ maa.pdf,"'Doodgaan is geen optie'; behandeling zou leven van topatleet Jeroen Reesen (39) kunnen redden, maar wordt","behandeling zou leven van topatleet Jeroen Reesen (39) kunnen redden, maar wordt hier niet vergoed
Jeroen Reesen was een extreme duursporter, die over de hele wereld wedstrijden liep. Tot bij hem oogkanker
werd geconstateerd. Een duur medicijn kan redding brengen, maar het middel wordt in Nederland niet vergoed.",positief,0.5867868363857269,0.41321316361427307,positief,0.5067586302757263,0.4932413697242737,negatief,0.44416662005214347,0.5558333799478565
306,Bericht 306_Nieuwe behandeling lymfeklierkanker.pdf,Nieuwe behandeling lymfeklierkanker,"Een nieuw immuun-medicijn zorgt ervoor dat bij Hodgkin-patiënten de kanker minder vaak terugkeert. VOLLEDIGE TEKST:
Een nieuwe behandeling verbetert het vooruitzicht voor mensen met de ziekte van Hodgkin, een zeldzame vorm
van lymfeklierkanker. De combinatie van een nieuwe immuuntherapie en chemotherapie leidt tot minder
bijwerkingen en de kanker keert minder vaak terug, blijkt uit een studie die vandaag in The New England Journal of
Medicine verschijnt.",positief,0.7013512951149556,0.29864870488504425,positief,0.7096030493977419,0.2903969506022581,negatief,0.46790383818529785,0.5320961618147022
